flow_id,flow_duration_s,total_fwd_packets,total_bwd_packets,total_fwd_bytes,total_bwd_bytes,packet_rate,byte_rate,avg_packet_size,fwd_bwd_ratio,syn_flag_ratio,ack_flag_ratio,unique_src_ips,protocol,label
FLOW-000552,0.21800214895679443,32,19,19817.07062485647,12828.508763627331,175.7547665946436,155232.9928935102,640.1093997741922,1.65,0.01854161023103896,0.41927367711361013,1,TCP,BENIGN
FLOW-000553,0.3832155449620535,810,0,911769.3876856274,0.0,2205.522665550248,2411014.748895881,1125.6412193649721,811.0,0.0,0.00894363843154657,28,UDP,DDOS
FLOW-000554,0.33746245502211614,762,0,866761.1486174006,0.0,2074.8500277952876,3107708.108410791,1137.4818223325467,763.0,0.06800356197875211,0.06434140966912298,261,UDP,DDOS
FLOW-000555,1.0024011473281316,31,23,17380.373602918677,19799.59462264027,62.87457717135846,31616.53282001456,688.5179301029434,1.3333333333333333,0.18838666228249845,0.4323389259258226,1,UDP,BENIGN
FLOW-000556,0.016149672129739785,406,1,24432.702639954237,67.93146680560433,25186.652643647485,1700423.4789136164,60.198118198427125,203.5,1.0,0.03430297290708146,315,TCP,DDOS
FLOW-000557,3.2338371471682255,23,22,8794.363240354147,18250.024285440893,14.887951379493975,10005.89097784797,600.986389462112,1.0434782608695652,0.003217022340519557,0.5301976707628511,1,UDP,BENIGN
FLOW-000558,0.17062099233903877,376,1,23719.576678882186,61.29454262346316,2510.65163248745,143854.47328688425,63.0792340092988,188.5,1.0,0.044796047529056825,185,TCP,DDOS
FLOW-000559,6.010838643433016,28,19,11581.019704766986,16817.176720095413,9.765950672020185,5625.650091019958,604.2169452098383,1.45,0.018380141549017834,0.5318289724979494,4,TCP,BENIGN
FLOW-000560,0.41373682039884674,802,1,1203000.0,59.062918353411,1519.332373917176,4032300.313983971,1498.2055578061686,401.5,0.0,0.0,222,UDP,DDOS
FLOW-000561,1.6706761059599209,160,143,76985.15149686529,49607.64276027744,99.36145976254741,90374.50093005449,417.7980008486559,1.1180555555555556,0.03399159899381394,0.5604338577795084,236,TCP,DDOS
FLOW-000562,0.24937812357840144,393,3,25056.00894124391,143.2196765416757,1804.5071490365838,94716.07337713525,63.63441570147875,98.5,0.7806270027789011,0.08949940548952934,186,TCP,DDOS
FLOW-000563,0.15577492568616416,30,15,19760.94006328278,4314.206796966774,251.60714931346754,198315.3266364791,535.0032635611011,1.9375,0.0,0.5063003707588436,4,UDP,BENIGN
FLOW-000564,1.2484008475737973,163,150,81890.28091046138,72890.82249375488,303.167972196344,88055.9833341071,494.5083175853555,1.086092715231788,0.0,0.4027526310703464,355,TCP,DDOS
FLOW-000565,1.500447887458778,133,144,51341.46888847065,29241.580333468366,215.78016661010082,62435.66371154642,290.91353509725275,0.9241379310344827,0.1730961810892226,0.2872597134690208,291,TCP,DDOS
FLOW-000566,1.728503446576562,20,24,10748.577701892576,7721.1423378968275,21.0580250391984,8041.111119838621,419.7663645406683,0.84,0.0,0.41369853840659604,1,TCP,BENIGN
FLOW-000567,0.7899760122993867,145,133,67969.89121861462,38024.70434909636,444.3950421840305,141108.84203999734,381.27552362485966,1.0895522388059702,0.12114015409083141,0.35061972655402723,142,TCP,DDOS
FLOW-000568,7.41999556066707,112,105,57482.097919865904,32467.980375490733,32.16254890604614,15302.094103771165,414.5164898403532,1.0660377358490567,0.0,0.3168928721108726,17,TCP,BENIGN
FLOW-000569,0.2505052875230423,774,1,787706.8498068311,66.4460271373318,2036.761423084723,3184483.4150723657,1016.4816720438303,387.5,0.09920252148303808,0.18612959801504894,168,UDP,DDOS
FLOW-000570,3.9900863064520253,20,23,14055.127316117363,13439.16728591766,7.349390122012615,6814.765797575527,639.4022000473261,0.875,0.1373625183386746,0.6163324202869894,2,TCP,BENIGN
FLOW-000571,0.005426453856003145,410,0,27707.899769807198,0.0,81242.22301801578,3631066.4196099844,67.58024334099316,411.0,1.0,0.0,177,TCP,DDOS
FLOW-000572,4.361836745966334,25,24,17341.776443255556,20533.98077796659,11.39659019835939,8252.391794547311,772.9746371677988,1.04,0.0,0.4364000615977562,3,UDP,BENIGN
FLOW-000573,1.4552953262238373,136,110,74897.80025521715,16459.707453190567,139.01899227642036,66230.89180142664,371.37198255450295,1.2342342342342343,0.030520404090935115,0.35887933307338926,40,TCP,BENIGN
FLOW-000574,10.263419191631055,148,163,68103.12373921942,61470.912515478245,39.677477610053096,10830.77993716383,416.6367725231436,0.9085365853658537,0.03519945537030032,0.5861370765064172,127,TCP,DDOS
FLOW-000575,4.387385030751733,25,24,13961.378338964505,16257.495949387676,11.935795714110156,7571.599788596739,616.7117201704526,1.04,0.10784788529121522,0.3745663008915715,4,UDP,BENIGN
FLOW-000576,1.4302574851840022,21,23,14855.537295884087,8562.930681722246,35.0227916724116,16736.19972255344,532.2379085819622,0.9166666666666666,0.04099908875858968,0.642776195146973,1,UDP,BENIGN
FLOW-000577,2.47541909667291,27,26,12343.31177092142,15463.827232233825,21.39570648775627,10914.507197039622,524.6630000595329,1.037037037037037,0.1295199588396439,0.4799323747044888,2,UDP,BENIGN
FLOW-000578,4.754645320807126,27,26,15906.726402304643,14759.55889879568,9.27678575927658,7339.437083810497,578.6091566245344,1.037037037037037,0.10878256035949856,0.4485960628117556,3,TCP,BENIGN
FLOW-000579,0.39700277795588346,134,139,56195.365830183,48928.90421965083,831.8912373235735,291848.9189780536,385.0705862631276,0.9642857142857143,0.3085039116779407,0.43118523403264053,50,TCP,BENIGN
FLOW-000580,0.535619357416721,124,118,35673.03063750844,12230.923910691296,444.51786462526763,81239.02258507237,197.950225405784,1.050420168067227,0.08991848528801162,0.3527229554987751,60,TCP,BENIGN
FLOW-000581,1.2106855821653575,122,116,62280.94877495918,62668.65195303365,186.6818114726006,102398.83701272868,524.9983223865245,1.0512820512820513,0.06400653094799896,0.4592272682612128,17,TCP,BENIGN
FLOW-000582,0.1175995159931301,390,0,21477.76361902404,0.0,2958.781658099809,115723.645988878,55.07118876672831,391.0,0.8086129830290073,0.0,295,TCP,DDOS
FLOW-000583,0.7069314433529779,107,124,42421.926041907136,43465.78792710843,400.11097318006716,94754.47545286115,371.808285580154,0.864,0.3490130874086137,0.4984422832858444,58,TCP,BENIGN
FLOW-000584,1.7119939833723086,25,19,14690.514128957051,9124.818407311255,34.62655210055916,11640.233282482091,541.2575576424615,1.3,0.012728506669686904,0.6201548604629813,4,UDP,BENIGN
FLOW-000585,2.4241844053813835,28,19,6331.75683629999,7277.462714186676,20.366314663776365,5028.581078116758,,1.45,0.0,0.47743746994437014,2,UDP,BENIGN
FLOW-000586,1.203488533878406,153,150,78943.10565909579,30092.542491594493,233.97617610263947,95982.4033312085,359.8536242597039,1.0198675496688743,0.0,0.6029820626681801,246,TCP,DDOS
FLOW-000587,2.0948849605622435,20,16,12992.851231205503,12907.265393908741,17.02716801852333,12082.881389954533,719.4476840309512,1.2352941176470589,0.03377433706021996,0.4955973796571985,4,TCP,BENIGN
FLOW-000588,2.6558791465148133,29,17,16661.108575978993,10027.546719369562,18.41932731050873,11768.456491778832,580.1881585945338,1.6666666666666667,0.13024481447661038,0.31184375867893854,1,TCP,BENIGN
FLOW-000589,3.0409185441506565,27,20,8794.133756684367,12587.987669154794,12.295922160244938,6947.411471363713,454.9387537412588,1.3333333333333333,0.0,0.429305367582017,1,TCP,BENIGN
FLOW-000590,0.40547764979845424,784,2,755338.536716085,91.28961431699469,1970.6500337079726,2362336.2755600675,961.1066492753207,261.6666666666667,0.030721811531434506,0.0,176,UDP,DDOS
FLOW-000591,13.679985394547556,26,26,13976.688139937422,10965.280146913787,4.117988216770321,1618.4581079173136,479.6532362856002,1.0,0.1296653313150618,0.37306263284022023,1,UDP,BENIGN
FLOW-000592,0.06811048907861773,405,2,22313.891877237325,84.63788555883613,6472.890853326794,337595.2021819032,55.03324266043283,135.33333333333334,0.9741933858963249,0.05087096190556549,219,TCP,DDOS
FLOW-000593,0.010775705421253515,425,3,25157.816129606108,144.3093007304655,37654.934058377185,1875908.9547295198,59.11711549144059,106.5,0.9683869854685355,0.01905118421224802,152,TCP,DDOS
FLOW-000594,4.957396334264394,16,28,6236.477013995942,16418.377522220762,8.694482197340374,4156.673628010327,514.8830576412888,0.5862068965517241,0.13863037742653034,0.31113212477790564,1,TCP,BENIGN
FLOW-000595,1.4823732331321533,18,19,12214.225730210137,10118.125957190288,18.602489402395783,15865.120803967344,603.577072632444,0.95,0.1114801019027133,0.33267583303898485,5,TCP,BENIGN
FLOW-000596,0.7940243295759706,139,131,57342.29955044188,26861.827474431422,292.80371734314446,117814.21664747606,311.86713712916037,1.0606060606060606,0.0380968830909191,0.7359739161574135,113,TCP,DDOS
FLOW-000597,2.7385975496270465,134,116,39733.458446174656,37017.687859876234,77.65742615978951,31830.422679101066,307.00458522420354,1.1538461538461537,0.3690038738234578,0.5020998084889297,291,TCP,DDOS
FLOW-000598,0.2102321415309182,810,0,1215000.0,0.0,1926.4418706424958,4858683.857235678,1500.0,811.0,0.0,0.0,160,UDP,DDOS
FLOW-000599,18.535644953638798,23,22,10268.959706528889,7931.962978013048,2.324791464567283,1097.761708691579,404.4649485453764,1.0434782608695652,0.0,0.3762902411255294,4,TCP,BENIGN
FLOW-000600,0.9229812021296395,137,117,64814.6347466283,16741.10148408739,242.25568991839503,83090.30800504921,321.08557571147907,1.1694915254237288,0.11912943931075165,0.4787681149466555,53,TCP,BENIGN
FLOW-000601,0.3857104940782474,26,20,11745.114645536385,17369.02290410653,116.00951957210734,85110.11581311413,632.9160336878895,1.2857142857142858,0.01270024971694309,0.4219625480681412,2,TCP,BENIGN
FLOW-000602,2.2240306031854105,27,15,8640.264751994617,10277.572096759652,13.771966539840596,9327.676683437836,450.42468687510166,1.75,0.03819452553590877,0.37414486431857435,1,UDP,BENIGN
FLOW-000603,1.9944319205546186,175,160,91268.70613645416,18720.14284519807,196.56767013155218,71366.44777289576,328.32492233329026,1.093167701863354,0.006886219203712157,0.4455268125095408,357,TCP,DDOS
FLOW-000604,1.7162556332986703,29,29,4940.480921131798,21252.608567266372,34.21483810080095,15168.309803259885,451.6049911792788,1.0,0.11784384045952917,0.5028260791606627,2,TCP,BENIGN
FLOW-000605,0.26437640234818494,23,30,10727.225028741104,19546.674479961555,239.25514809021374,115824.67942157046,571.2056511075973,0.7741935483870968,0.22116376031849172,0.41310422182163187,1,ICMP,BENIGN
FLOW-000606,1.8206569928260925,120,129,45269.555944603904,31902.04937669888,119.40800133478244,49873.6904449185,309.9261257883646,0.9307692307692308,0.0,0.4084649921616572,41,TCP,BENIGN
FLOW-000607,0.10644595348695308,377,1,22999.030611804643,54.3959470317516,3678.03272019502,195381.30668461617,60.987900949302635,189.0,0.9825345089402958,0.10827836493501204,446,TCP,DDOS
FLOW-000608,0.09160446439254424,414,3,24306.59929141665,215.70531322169282,4492.945677717209,235537.63877626965,58.80648586244207,103.75,0.9166724027019637,0.187648491051847,147,TCP,DDOS
FLOW-000609,0.5202304833412632,802,1,1113192.556336084,50.38504249705627,1691.8562816400424,1949450.3802071486,1386.3548460505365,401.5,0.06209795317004766,0.0,306,UDP,DDOS
FLOW-000610,4.005339687262464,21,21,13829.616970472085,14650.332466660266,11.63713273340852,7322.301302550183,678.094034217437,1.0,0.0,0.39239700086858265,3,TCP,BENIGN
FLOW-000611,0.9731700665675811,26,16,15357.630459343245,4913.307173008819,39.26443926453804,18561.932671312916,482.6413721988586,1.588235294117647,0.07174568112847167,0.3214310905647614,1,TCP,BENIGN
FLOW-000612,0.1682471584643824,865,1,1086651.1383696087,66.1661842150717,6067.998949496081,7018520.584461011,1254.8698666903276,433.0,0.0,0.0,141,UDP,DDOS
FLOW-000613,4.906069596895448,104,123,22573.670445310796,58380.073095010535,40.451758768320936,16704.011539567637,356.6244208824728,0.8467741935483871,0.31031604150299935,0.4617384775542381,49,TCP,BENIGN
FLOW-000614,3.0700740769559562,24,20,8726.96712768513,16521.568548201314,15.315263853419461,8422.666575411975,573.8303562701465,1.1904761904761905,0.018261067793510662,0.5543068958394037,1,UDP,BENIGN
FLOW-000615,2.1335232491876255,33,21,15506.665233879403,13199.936158634295,26.69409582435714,11648.45937441793,531.6037294909944,1.5454545454545454,0.04151477331597434,0.44545374460087783,1,TCP,BENIGN
FLOW-000616,0.012574969295783124,819,1,1167063.046303785,52.84040392122248,57058.81747189217,106939905.99591833,1423.3120569606172,410.0,0.0,0.0,218,UDP,DDOS
FLOW-000617,0.2695397041234927,415,0,23975.722316833766,0.0,1739.870783616066,92342.56780906909,57.7728248598404,416.0,1.0,0.01054140751837794,366,TCP,DDOS
FLOW-000618,0.3245478581393941,23,22,13571.26351976137,4477.309052426734,117.01876610455496,38620.16130245596,401.07939049306896,1.0434782608695652,0.06459138622515138,0.33217748292902116,3,UDP,BENIGN
FLOW-000619,2.561162380608242,14,27,4805.136080701146,17168.512072171972,20.45983705077923,10194.342331561013,535.942637874954,0.5357142857142857,0.015854194608873474,0.5162502225699509,1,TCP,BENIGN
FLOW-000620,3.001607856461887,30,15,16228.796351891,9332.268323371001,13.590742986769241,9855.52395777539,568.0236594502667,1.9375,0.06915854963147564,0.5150972903481889,1,TCP,BENIGN
FLOW-000621,0.27856959919381863,356,0,23620.545800334407,0.0,1321.8688774186242,87510.94991238446,66.34984775374834,357.0,0.8978025224598372,0.08177353722400768,160,TCP,DDOS
FLOW-000622,12.365945279613527,31,21,19030.24981470468,5764.223327230022,5.14496265214234,2333.4369206629494,476.81679119105195,1.4545454545454546,0.11144021417354244,0.48559897374105715,2,TCP,BENIGN
FLOW-000623,0.04470740417225484,377,0,22786.03326505724,0.0,9572.714544949493,601679.7238133139,60.440406538613374,378.0,1.0,0.10183653046098887,242,TCP,DDOS
FLOW-000624,5.24163585216092,21,15,11969.63916378515,8153.442126829473,6.424223515211815,3571.939764407883,558.9744802948507,1.375,0.0579918775617915,0.7166771198943934,2,TCP,BENIGN
FLOW-000625,0.3895263526064962,128,137,57376.628618626055,41466.17961438767,757.0931756048132,205333.0036129234,372.99172918118387,0.9347826086956522,0.25153536940591337,0.6899832526092352,292,TCP,DDOS
FLOW-000626,0.8590908483991754,802,0,1203000.0,0.0,956.1199622755464,1416166.7210320495,1500.0,803.0,0.0,0.030087038267142662,120,UDP,DDOS
FLOW-000627,1.9753659127258705,23,21,10015.568291250798,7160.462151644442,19.616935949263066,12239.426848702127,390.3643282476191,1.0909090909090908,0.09998156912379483,0.7780629096077177,1,TCP,BENIGN
FLOW-000628,3.3177645901156834,25,21,11674.265993960225,16955.287862090783,18.08488144760453,6758.09469616939,622.3816055663264,1.1818181818181819,0.0,0.5130680512661985,1,ICMP,BENIGN
FLOW-000629,1.5914367189690428,28,28,16258.691568984697,30249.52154533744,41.101348258518016,29115.3454109487,830.5038056128952,1.0,0.12477099179435605,0.46434092496468227,2,UDP,BENIGN
FLOW-000630,0.00589976363242493,775,1,1157232.6974099644,60.376842092581605,116906.5842674823,148471007.4254833,1491.357054448527,388.0,0.0,0.04515206835879648,147,UDP,DDOS
FLOW-000631,0.1848593001526473,28,25,9937.859598246403,23617.021992664075,386.99865083600235,218987.04643369274,633.1109734134052,1.1153846153846154,0.08510515843537747,0.4594384519125851,2,TCP,BENIGN
FLOW-000632,0.11488604586644081,23,26,17438.911037425707,18692.080618303422,354.445206386962,264634.2381432418,737.3671766475333,0.8888888888888888,0.16941941382115036,0.33246757707306884,1,TCP,BENIGN
FLOW-000633,1.1445370252806697,802,0,839836.410319209,0.0,770.5977893807291,863616.4789299546,1047.1775689765698,803.0,0.2086323069246614,0.00023254698696308643,138,UDP,DDOS
FLOW-000634,8.408415924226977,23,28,9237.534164961273,17970.96052737988,5.338558938148765,2968.257047887417,533.499895928258,0.8275862068965517,0.0,0.2989881328587132,1,TCP,BENIGN
FLOW-000635,1.0167835327285533,26,16,11585.738928907998,11135.630553862185,31.062852738380304,25901.452236988964,540.9849876850044,1.588235294117647,0.15245109309089255,0.4479639503708227,4,TCP,BENIGN
FLOW-000636,6.206414984109377,21,19,11615.364228389468,13293.729500253365,5.603013825479045,3200.3248038600254,622.7273432160707,1.1,0.1209679117459358,0.5561821587564921,2,TCP,BENIGN
FLOW-000637,3.8962298337482735,159,122,103744.69285799362,49173.42618114931,76.87841426858655,38871.16098524964,544.1925944453485,1.3008130081300813,0.06795431401758613,0.5572706634144867,349,TCP,DDOS
FLOW-000638,0.4826173567324935,782,0,830686.1257502633,0.0,1614.5068717283746,2073308.4113832305,1062.2584728264237,783.0,0.09643321390791458,0.0,231,UDP,DDOS
FLOW-000639,3.9083624298229878,103,114,77723.43341934399,48544.24480155774,59.87661046444212,42254.312266554916,581.8787014788098,0.9043478260869565,0.0,0.3986813667113742,58,TCP,BENIGN
FLOW-000640,3.0953496860310965,28,18,22348.58879647643,17802.501288254556,17.353586877285363,13260.820029307872,872.8497844506735,1.5263157894736843,0.07990452399099073,0.5281405131368051,2,TCP,BENIGN
FLOW-000641,4.501092943592251,13,29,8803.390380954947,12415.253227982348,10.890897163190925,4610.243795179963,505.2058002127927,0.4666666666666667,0.0,0.33072367243389517,1,TCP,BENIGN
FLOW-000642,0.7082872145639884,17,27,11205.917518048165,21819.977874229302,60.16382009581833,47056.319337865134,750.5885316426697,0.6428571428571429,0.07731620001440906,0.5309679158185431,2,TCP,BENIGN
FLOW-000643,0.018660965900090323,385,0,18884.264779579575,0.0,13892.457468395562,1198456.187467801,49.050038388518374,386.0,0.8205696262311168,0.07574404470611705,536,TCP,DDOS
FLOW-000644,5.171891595314153,18,20,9088.579460131428,13586.93511369037,5.984007487085336,4041.022274556349,596.7240677321525,0.9047619047619048,0.10236366491651307,0.6102944314238588,1,TCP,BENIGN
FLOW-000645,1.2397266269781855,883,0,984761.6842708429,0.0,739.7471765457317,720854.2726425099,1115.2453955502185,884.0,0.0,0.06788382696962836,321,UDP,DDOS
FLOW-000646,0.49234947784560357,122,117,73582.27918455278,31567.273694990665,468.654061414433,217725.2105154189,439.9562881989266,1.0423728813559323,0.06567020130962631,0.45288679072264365,28,TCP,BENIGN
FLOW-000647,13.490880362870099,21,29,17772.26172768938,24312.586844493366,4.386343658034656,4251.7243651887775,841.6969714436549,0.7333333333333333,0.01579172426405718,0.20130457839169758,1,TCP,BENIGN
FLOW-000648,3.4827884142516323,18,23,5417.331738320903,11449.500907825774,8.299981672759493,3563.6548575975567,411.3861621011385,0.7916666666666666,0.0,0.47154345567916806,4,TCP,BENIGN
FLOW-000649,2.445496834015417,23,20,11201.752138821623,13787.663857502681,17.709544530435547,11812.89473445254,581.1492092168443,1.1428571428571428,0.04215887525601941,0.32771327275730716,1,TCP,BENIGN
FLOW-000650,0.011049532712571013,396,2,22349.40079528267,122.29748887184735,38121.097652287135,2185012.156072796,56.46155347777517,132.33333333333334,0.8633993333917555,0.0021036620451533594,449,TCP,DDOS
FLOW-000651,3.109248258115412,12,21,1981.9533653676663,13992.719474910722,13.578884176272084,5516.844810307838,,0.5909090909090909,0.07086177403128457,0.5779890715394803,1,UDP,BENIGN
FLOW-000652,0.4246665886363332,816,0,970095.0040332146,0.0,2454.3140561537994,2365908.8184861364,1188.841916707371,817.0,0.03457822081939874,0.0,206,UDP,DDOS
FLOW-000653,4.434255448783655,24,15,13467.186696641897,7812.145035377323,5.707116749061091,4070.5219490525214,545.6238905645954,1.5625,0.0,0.4775876138557934,1,TCP,BENIGN
FLOW-000654,0.14419670733079068,154,129,51442.13992760212,52750.03277035824,2068.3052039544855,935121.4973444997,368.1702215475631,1.1923076923076923,0.16266200355805155,0.5321762102294766,221,TCP,DDOS
FLOW-000655,6.348404854419691,23,27,2824.943176964753,12717.003303950236,7.414863279347999,3056.1196373673683,310.83892961829974,0.8571428571428571,0.011258854403564701,0.47213213736739384,4,TCP,BENIGN
FLOW-000656,0.6026312054974086,828,1,1242000.0,46.41986865223771,1333.2979218531807,1900125.7109458803,1498.2465860900509,414.5,0.03742856451548537,0.0,163,UDP,DDOS
FLOW-000657,3.8836092002251177,31,26,19369.384102032738,24144.11264543106,16.114900011376754,11115.634469541767,763.3946797800666,1.1851851851851851,0.031100693144975093,0.3897024723750447,1,TCP,BENIGN
FLOW-000658,0.2033076937752815,809,0,1067318.8136860777,0.0,3478.3034167188416,4436251.200657824,1319.3063209963877,810.0,0.0,0.0,231,UDP,DDOS
FLOW-000659,0.8922924105111669,29,21,7391.714261509691,12842.498528393808,50.82474742950795,14179.848752850168,404.68425579806996,1.3636363636363635,0.0,0.32780113867483257,2,UDP,BENIGN
FLOW-000660,6.4053215346297225,14,15,7836.1599161820095,11221.498534285605,5.135688647658438,3505.1109152782337,657.1606362230211,0.9375,0.0,0.5259554397638363,1,TCP,BENIGN
FLOW-000661,1.6457338178680208,106,115,58320.75782847171,23249.550208320823,112.41298535468559,46996.35043724056,369.0964164560748,0.9224137931034483,0.1310373197196142,0.49911746708211147,39,TCP,BENIGN
FLOW-000662,0.24101518486264828,400,0,16876.320659799752,0.0,1992.4994909665934,73110.66984802722,42.19080164949938,401.0,0.9541479035167558,0.14214875271687408,448,TCP,DDOS
FLOW-000663,1.1199835411540948,778,0,1068760.186147351,0.0,658.068971721975,971307.7301940044,1373.7277456906827,779.0,0.0,0.06118353489050407,197,UDP,DDOS
FLOW-000664,1.4306910658154621,26,23,10249.691587297657,14975.631844549005,25.85011848783025,20524.982586878763,514.8025190172789,1.125,0.07130944430148026,0.44278120272781196,2,TCP,BENIGN
FLOW-000665,0.31076206524789973,128,100,71485.88126286185,35513.87219107278,593.8643560363831,447000.3543466366,469.2971642716431,1.2772277227722773,0.08079216149343788,0.504006128139647,82,TCP,BENIGN
FLOW-000666,2.6489699195431347,36,23,17286.08523534262,20413.04699676129,23.8486552214139,11884.958556130043,638.9683429170154,1.5416666666666667,0.10668584040583926,0.5105308617033862,1,UDP,BENIGN
FLOW-000667,2.5486737512751834,21,24,9131.167715738244,20429.6076059681,17.490683311215513,10727.6861072656,656.9061182601409,0.88,0.0,0.48108328885574486,1,TCP,BENIGN
FLOW-000668,1.6001364271633731,35,17,11935.482394652256,9481.725973556753,31.77347358002223,12879.297719107073,411.8693916963271,2.0,0.016884041081922117,0.34915473674354136,1,ICMP,BENIGN
FLOW-000669,0.3988510650865841,104,105,42813.804187730486,20273.52291987755,361.3832000826527,139550.05649110486,301.8532397493207,0.9905660377358491,0.08935877488861559,0.41034070761702685,67,TCP,BENIGN
FLOW-000670,6.2456366199667315,27,24,20385.073093354717,9136.360048010105,7.800152437302907,6252.114562716868,578.8516302228396,1.12,0.052627513084640434,0.3995371555758126,1,TCP,BENIGN
FLOW-000671,5.259581680419933,24,23,16096.28381621945,25235.05415455204,5.057616802793505,8019.771780659957,879.3901695908828,1.0416666666666667,0.03962152453616892,0.374066558313604,1,UDP,BENIGN
FLOW-000672,2.798222796968713,24,28,7926.265681961799,14915.450066285839,18.5542204455609,7445.963309150432,439.2637643893777,0.8620689655172413,0.04756258269401499,0.34829694550737283,2,TCP,BENIGN
FLOW-000673,2.3305791097791237,24,27,19869.79031973701,15530.92718017137,25.86480612664382,14529.030270191068,694.1317156844781,0.8928571428571429,0.045024137364034295,0.5866574143415996,2,TCP,BENIGN
FLOW-000674,4.993820664300496,25,22,12579.76763037546,14057.769006138404,7.687072473350371,5535.908364869636,566.7560986492311,1.1304347826086956,0.09759579462390966,0.5203981760186497,1,TCP,BENIGN
FLOW-000675,0.5564657756359384,146,137,51547.23612080583,51126.76378099494,452.62672403177964,127326.17239394758,362.8056533632536,1.065217391304348,0.06381392202619877,0.38539092593477453,206,TCP,DDOS
FLOW-000676,0.2822297447653011,38,21,24400.383128358222,7094.72034372549,145.35546670554152,126581.27365879298,533.8153130861646,1.7727272727272727,0.07960387782886434,0.39269471906911985,1,UDP,BENIGN
FLOW-000677,8.185729300532548,23,17,11484.799130104886,11204.592421524285,3.6629835567448916,1759.162356958866,567.2347887907292,1.3333333333333333,0.04894023224691267,0.6705210860271253,1,TCP,BENIGN
FLOW-000678,0.17117268380666997,409,5,21799.070581150438,316.17628988250664,1751.5364536881273,139706.44795568832,53.41847070297813,68.33333333333333,0.9364781143092817,0.033520996468041755,290,TCP,DDOS
FLOW-000679,5.828136431557989,19,22,5898.842435749249,13504.296190072344,5.055455921708757,3134.515387892736,473.2472835566242,0.8695652173913043,0.05119025898443437,0.4688787407814992,2,TCP,BENIGN
FLOW-000680,2.9475719876700075,25,16,12726.729893755606,11350.911982009804,14.764003430678226,6401.223586716567,587.2595579454978,1.5294117647058822,0.0,0.5125329650064439,1,TCP,BENIGN
FLOW-000681,1.741068164865237,24,18,12466.444947006123,15225.362931659469,23.695858158605994,18197.979260361128,659.3287590158474,1.3157894736842106,0.10780937517647243,0.43346241955998,1,TCP,BENIGN
FLOW-000682,0.3446901032277644,28,27,15483.829627818615,14616.032121503602,132.63994409419786,91391.64867796171,547.2702136240404,1.0357142857142858,0.15029515946887834,0.4051130582113689,1,TCP,BENIGN
FLOW-000683,6.190302600088212,24,14,13557.759246656007,8626.613312259196,5.056525824453734,3312.551632105321,583.7992778661895,1.6666666666666667,0.0,0.3895731679624692,2,TCP,BENIGN
FLOW-000684,5.721870842073727,113,117,46647.35006427841,47977.83231325295,45.63342141449244,21172.19593287134,411.4138364240494,0.9661016949152542,0.41327443541718734,0.5239206991700662,84,TCP,BENIGN
FLOW-000685,5.403080562365543,22,24,9590.795148301522,18278.349983383952,9.156977729321232,5024.213959903964,605.8509811235972,0.92,0.19700555588890545,0.3983703539410602,1,TCP,BENIGN
FLOW-000686,0.37252871744487154,24,26,5054.574975678389,11583.999556831692,128.94961877937106,39043.50955296424,332.7714906502016,0.9259259259259259,0.02363416544363633,0.37913980877958575,2,TCP,BENIGN
FLOW-000687,3.4153912948500653,27,28,18269.271212143613,12923.940980233572,14.686390056492547,8432.006481190712,567.1493125886761,0.9655172413793104,0.0,0.4548387950439359,1,UDP,BENIGN
FLOW-000688,0.6113172823888647,20,21,7678.265201444727,18377.1005817426,88.4520478987261,38505.62156223563,635.4967264192031,0.9545454545454546,0.015239967562526472,0.3127829740867551,2,UDP,BENIGN
FLOW-000689,3.579865912578019,25,26,10538.337863563085,13120.884470193407,13.54102387807176,7806.667425182207,463.90632026973515,0.9629629629629629,0.09593828706364778,0.4047597905637896,4,TCP,BENIGN
FLOW-000690,1.3794531385420263,26,22,12307.798600604392,14894.419335533079,37.71273165723739,19241.960191988484,566.7128736695307,1.173913043478261,0.0026400085637749843,0.34529835048859503,1,TCP,BENIGN
FLOW-000691,0.05,25,15,13562.83442955972,8733.860907863897,1017.8972349728689,521374.62357356003,557.4173834355904,1.625,0.0756772035534809,0.29776108760664166,2,TCP,BENIGN
FLOW-000692,0.2918936443671083,384,1,19378.86470817277,56.08962815253555,1039.0346456960347,82075.99914961867,50.480400873572215,192.5,0.7883227463891119,0.020646587944114836,203,TCP,DDOS
FLOW-000693,0.9489370308434701,780,0,1154942.7997970518,0.0,549.0164873120901,831980.3100144798,1480.6958971757074,781.0,0.0,0.04354205781524068,47,UDP,DDOS
FLOW-000694,3.889284744387016,27,24,5274.041587452486,21350.278114149845,14.065090676772575,7685.652483688805,522.0454843451438,1.12,0.14302603344954296,0.5422749419168649,1,TCP,BENIGN
FLOW-000695,0.1,129,125,77158.68043822463,7984.572408770308,3149.961852024206,941597.4616143794,335.20965687793284,1.0317460317460319,0.02055387911498762,0.7037634662028607,169,TCP,DDOS
FLOW-000696,4.105789694749854,27,24,16552.80527614129,20444.31795297831,15.568689966929101,10304.786756873043,725.4337888062666,1.12,0.0,0.5350426872535766,3,UDP,BENIGN
FLOW-000697,4.424549816714593,26,18,13208.904600801903,11639.14825928862,10.33391774965058,6659.527314773062,564.7284740929664,1.4210526315789473,0.0037975184149564856,0.29793122891796175,3,TCP,BENIGN
